"FrequencyRank","Combination","Character","SuggestedWords","DictionaryWordCount","ReviewStatus","SourceUrl"
"90","ㄋㄚ","那","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9A&word=%E9%82%A3"
"90","ㄋㄚˇ","那","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9A%CB%87&word=%E9%82%A3"
"90","ㄋㄚˋ","那","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9A%CB%8B&word=%E9%82%A3"
"91","ㄊㄧˇ","體","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A7%CB%87&word=%E9%AB%94"
"92","ㄨㄣˊ","文","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A3%CB%8A&word=%E6%96%87"
"92","ㄨㄣˋ","文","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%E3%84%A3%CB%8B&word=%E6%96%87"
"93","ㄗˋ","自","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%CB%8B&word=%E8%87%AA"
"94","ㄑㄩ","曲","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9&word=%E6%9B%B2"
"94","ㄑㄩˇ","曲","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%CB%87&word=%E6%9B%B2"
"95","ㄈㄚˇ","法","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%9A%CB%87&word=%E6%B3%95"
"95","ㄈㄚˊ","法","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%9A%CB%8A&word=%E6%B3%95"
"96","ㄧㄝˇ","也","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%9D%CB%87&word=%E4%B9%9F"
"97","ㄒㄧㄥˊ","形","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A5%CB%8A&word=%E5%BD%A2"
"98","ㄍㄨㄟˋ","會","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%9F%CB%8B&word=%E6%9C%83"
"98","ㄎㄨㄞˋ","會","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%9E%CB%8B&word=%E6%9C%83"
"98","ㄏㄨㄟˇ","會","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9F%CB%87&word=%E6%9C%83"
"98","ㄏㄨㄟˋ","會","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9F%CB%8B&word=%E6%9C%83"
"99","ㄓㄨㄥˇ","種","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A5%CB%87&word=%E7%A8%AE"
"99","ㄓㄨㄥˋ","種","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A5%CB%8B&word=%E7%A8%AE"
"100","ㄎㄜˋ","課","","18","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9C%CB%8B&word=%E8%AA%B2"
"101","ㄊㄧㄥ","聽","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A7%E3%84%A5&word=%E8%81%BD"
"101","ㄊㄧㄥˋ","聽","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A7%E3%84%A5%CB%8B&word=%E8%81%BD"
"102","ㄗㄨㄥ","從","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%A8%E3%84%A5&word=%E5%BE%9E"
"102","ㄗㄨㄥˋ","從","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%A8%E3%84%A5%CB%8B&word=%E5%BE%9E"
"102","ㄘㄨㄥ","從","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5&word=%E5%BE%9E"
"102","ㄘㄨㄥˊ","從","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%A5%CB%8A&word=%E5%BE%9E"
"103","ㄍㄠ","高","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A0&word=%E9%AB%98"
"104","ㄍㄜ","歌","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%9C&word=%E6%AD%8C"
"105","ㄅㄧㄠˇ","表","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%87&word=%E8%A1%A8"
"106","ㄅㄧㄢ","邊","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2&word=%E9%82%8A"
"107","ㄎㄜˋ","克","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9C%CB%8B&word=%E5%85%8B"
"108","ㄉㄡ","都","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A1&word=%E9%83%BD"
"108","ㄉㄨ","都","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8&word=%E9%83%BD"
"109","ㄉㄨㄟˋ","對","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E5%B0%8D"
"110","ㄒㄧˊ","習","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%CB%8A&word=%E7%BF%92"
"111","ㄗㄣˇ","怎","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%A3%CB%87&word=%E6%80%8E"
"112","ㄋㄧˊ","兒","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A7%CB%8A&word=%E5%85%92"
"112","ㄦ","兒","","16","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A6&SN2=%E3%84%A6&word=%E5%85%92"
"112","ㄦˊ","兒","","15","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A6&SN2=%E3%84%A6%CB%8A&word=%E5%85%92"
"113","ㄧㄡˋ","又","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A1%CB%8B&word=%E5%8F%88"
"114","ㄏㄨㄚ","花","花朵、花盆、花苗","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9A&word=%E8%8A%B1"
"115","ㄙˋ","四","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%CB%8B&word=%E5%9B%9B"
"116","ㄒㄧㄣ","心","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A3&word=%E5%BF%83"
"117","ㄍㄨㄥ","工","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A5&word=%E5%B7%A5"
"118","ㄐㄧㄚ","加","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%9A&word=%E5%8A%A0"
"119","ㄒㄧㄝ","些","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%9D&word=%E4%BA%9B"
"119","ㄙㄨㄛˋ","些","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%9B%CB%8B&word=%E4%BA%9B"
"120","ㄌㄠˇ","老","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A0%CB%87&word=%E8%80%81"
"121","ㄗㄞˋ","再","","16","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%9E%CB%8B&word=%E5%86%8D"
"122","ㄧㄣ","音","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A3&word=%E9%9F%B3"
"123","ㄈㄚ","發","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%88&SN2=%E3%84%88%E3%84%9A&word=%E7%99%BC"
"124","ㄐㄩ","車","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A9&word=%E8%BB%8A"
"124","ㄔㄜ","車","車庫、車站、車票","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%9C&word=%E8%BB%8A"
"125","ㄍㄨㄥ","共","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A5&word=%E5%85%B1"
"125","ㄍㄨㄥˋ","共","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A5%CB%8B&word=%E5%85%B1"
"126","ㄧˋ","意","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"127","ㄩㄝˋ","月","月光、月亮、月球","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%E3%84%9D%CB%8B&word=%E6%9C%88"
"128","ㄊㄨˊ","圖","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A8%CB%8A&word=%E5%9C%96"
"129","ㄒㄧㄤ","相","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4&word=%E7%9B%B8"
"129","ㄒㄧㄤˋ","相","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E7%9B%B8"
"130","˙ㄋㄚ","哪","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%CB%99%E3%84%8B%E3%84%9A&word=%E5%93%AA"
"130","ㄋㄚˇ","哪","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%9A%CB%87&word=%E5%93%AA"
"130","ㄋㄨㄛˊ","哪","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8B&SN2=%E3%84%8B%E3%84%A8%E3%84%9B%CB%8A&word=%E5%93%AA"
"131","ㄔㄤˋ","唱","","17","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A4%CB%8B&word=%E5%94%B1"
"132","ㄨˋ","物","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%8B&word=%E7%89%A9"
"133","ㄕㄥ","聲","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A5&word=%E8%81%B2"
"134","ㄎㄞ","開","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9E&word=%E9%96%8B"
"135","ㄕˋ","事","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%CB%8B&word=%E4%BA%8B"
"136","ㄅㄣˇ","本","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A3%CB%87&word=%E6%9C%AC"
"137","ㄍㄨㄛˇ","果","果汁","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%9B%CB%87&word=%E6%9E%9C"
"138","ㄐㄧㄣˋ","進","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A3%CB%8B&word=%E9%80%B2"
"139","ㄉㄧㄢˇ","點","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%87&word=%E9%BB%9E"
"140","ㄕㄨˋ","樹","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A8%CB%8B&word=%E6%A8%B9"
"141","ㄒㄧㄢˋ","現","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A2%CB%8B&word=%E7%8F%BE"
"142","ㄖㄢˊ","然","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%A2%CB%8A&word=%E7%84%B6"
"143","ㄍㄜˇ","合","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%9C%CB%87&word=%E5%90%88"
"143","ㄏㄜˊ","合","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%9C%CB%8A&word=%E5%90%88"
"144","ㄐㄧ","積","積木","19","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7&word=%E7%A9%8D"
"145","ㄔㄢˇ","產","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A2%CB%87&word=%E7%94%A2"
"146","ㄑㄧㄢˊ","前","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A2%CB%8A&word=%E5%89%8D"
"147","ㄇㄛˋ","沒","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9B%CB%8B&word=%E6%B2%92"
"147","ㄇㄟˊ","沒","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9F%CB%8A&word=%E6%B2%92"
"148","ㄕㄢ","山","山坡、山林、山洞","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A2&word=%E5%B1%B1"
"149","ㄊㄧㄠˊ","條","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A7%E3%84%A0%CB%8A&word=%E6%A2%9D"
"150","˙ㄊㄡ","頭","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%CB%99%E3%84%8A%E3%84%A1&word=%E9%A0%AD"
"150","ㄊㄡˊ","頭","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8A&SN2=%E3%84%8A%E3%84%A1%CB%8A&word=%E9%A0%AD"
"151","ㄗㄡˇ","走","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%A1%CB%87&word=%E8%B5%B0"
"152","ㄇㄧㄣˊ","民","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A3%CB%8A&word=%E6%B0%91"
"153","ㄑㄧㄡˊ","求","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A1%CB%8A&word=%E6%B1%82"
"154","ㄉㄠˋ","道","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A0%CB%8B&word=%E9%81%93"
"155","ㄗㄨˇ","組","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%E3%84%A8%CB%87&word=%E7%B5%84"
"156","ㄍㄟˇ","給","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%9F%CB%87&word=%E7%B5%A6"
"156","ㄐㄧˇ","給","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%87&word=%E7%B5%A6"
"157","ㄓㄥ","正","","18","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A5&word=%E6%AD%A3"
"157","ㄓㄥˋ","正","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A5%CB%8B&word=%E6%AD%A3"
"158","ㄎㄨㄞˋ","快","快樂","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%9E%CB%8B&word=%E5%BF%AB"
"159","ㄇㄚ","媽","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%9A&word=%E5%AA%BD"
"160","ㄕㄨ","書","書包、書本、書店","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A8&word=%E6%9B%B8"
"161","ㄎㄡˇ","口","口紅、口袋、口渴","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A1%CB%87&word=%E5%8F%A3"
"162","ㄉㄨㄢˋ","段","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2%CB%8B&word=%E6%AE%B5"
"163","ㄓㄨㄥˋ","重","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%E3%84%A5%CB%8B&word=%E9%87%8D"
"163","ㄔㄨㄥˊ","重","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%A5%CB%8A&word=%E9%87%8D"
"164","ㄇㄧㄥˊ","明","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A5%CB%8A&word=%E6%98%8E"
"165","ㄍㄨㄥ","公","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A5&word=%E5%85%AC"
"166","ㄒㄧㄤˋ","向","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E5%90%91"
"167","ㄌㄨˋ","路","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A8%CB%8B&word=%E8%B7%AF"
"168","ㄍㄨㄥ","紅","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A8%E3%84%A5&word=%E7%B4%85"
"168","ㄏㄨㄥˊ","紅","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A5%CB%8A&word=%E7%B4%85"
"169","ㄌㄜˋ","樂","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9C%CB%8B&word=%E6%A8%82"
"169","ㄧㄠˋ","樂","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8B&word=%E6%A8%82"
"169","ㄩㄝˋ","樂","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%E3%84%9D%CB%8B&word=%E6%A8%82"
"170","ㄕㄡˇ","手","手帕、手套、手袋","20","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A1%CB%87&word=%E6%89%8B"
"171","ㄒㄧㄢ","先","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A2&word=%E5%85%88"
"172","ㄗˋ","字","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%97&SN2=%E3%84%97%CB%8B&word=%E5%AD%97"
"173","ㄔㄨˊ","除","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%CB%8A&word=%E9%99%A4"
"174","ㄑㄩㄢˊ","全","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A9%E3%84%A2%CB%8A&word=%E5%85%A8"
"175","ㄨˇ","五","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A8&SN2=%E3%84%A8%CB%87&word=%E4%BA%94"
"176","ㄅㄛˊ","百","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9B%CB%8A&word=%E7%99%BE"
"176","ㄅㄞˇ","百","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9E%CB%87&word=%E7%99%BE"
"177","ㄅㄨˋ","部","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B&word=%E9%83%A8"
"178","ㄐㄧㄠˋ","叫","","16","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A0%CB%8B&word=%E5%8F%AB"
"179","˙ㄌㄚ","啦","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%CB%99%E3%84%8C%E3%84%9A&word=%E5%95%A6"
"179","ㄌㄚ","啦","啦啦隊","2","已有可用詞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%9A&word=%E5%95%A6"
"180","ㄓㄨˇ","主","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%93&SN2=%E3%84%93%E3%84%A8%CB%87&word=%E4%B8%BB"
"181","ㄙ","思","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99&word=%E6%80%9D"
"181","ㄙㄞ","思","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%9E&word=%E6%80%9D"
"182","ㄏㄨㄟˊ","回","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9F%CB%8A&word=%E5%9B%9E"
"183","ㄏㄨㄚˋ","畫","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%9A%CB%8B&word=%E7%95%AB"
"184","ㄉㄚ","答","","18","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%9A&word=%E7%AD%94"
"184","ㄉㄚˊ","答","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%9A%CB%8A&word=%E7%AD%94"
"185","ㄐㄧ","機","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7&word=%E6%A9%9F"
"186","ㄑㄧˋ","氣","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%CB%8B&word=%E6%B0%A3"
"187","ㄩㄢˊ","元","","14","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%E3%84%A2%CB%8A&word=%E5%85%83"
"188","ㄉㄤ","當","","18","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A4&word=%E7%95%B6"
"188","ㄉㄤˇ","當","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A4%CB%87&word=%E7%95%B6"
"188","ㄉㄤˋ","當","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A4%CB%8B&word=%E7%95%B6"
"189","ㄕ","師","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95&word=%E5%B8%AB"
"190","ㄒㄧㄤˋ","像","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%8B&word=%E5%83%8F"
"191","ㄐㄧㄢ","間","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%E3%84%A2&word=%E9%96%93"
